model,fold,candidate,params,inner_weighted_log_loss,inner_fold_log_losses,selected
spline_logistic__symptoms_diet_labels,4,0,"{""C"": 0.0001}",0.6827331371992686,"[0.6805664564485016, 0.680904221251238, 0.686604742861806]",False
spline_logistic__symptoms_diet_labels,4,1,"{""C"": 0.001}",0.6656748662629915,"[0.6641625814521231, 0.6638593631629353, 0.668892625286898]",True
spline_logistic__symptoms_diet_labels,4,2,"{""C"": 0.01}",0.6699962963555811,"[0.6707490157058261, 0.6727127038912636, 0.6666609291673515]",False
spline_logistic__symptoms_diet_labels,4,3,"{""C"": 0.1}",0.7084646279392106,"[0.7104289514396824, 0.7112269498665879, 0.7038985115437866]",False
spline_logistic__symptoms_diet_labels,4,4,"{""C"": 1.0}",0.741378991508399,"[0.7400374892397119, 0.7382858766954242, 0.7456513968879832]",False
spline_logistic__symptoms_diet_labels,4,5,"{""C"": 10.0}",0.752358532211081,"[0.7504511933055967, 0.7468901161701, 0.7594570004388705]",False
spline_logistic__symptoms_diet_labels,5,0,"{""C"": 0.0001}",0.6811216894652172,"[0.6839020452835399, 0.6818898363680763, 0.6775339154920539]",False
spline_logistic__symptoms_diet_labels,5,1,"{""C"": 0.001}",0.6624826751169685,"[0.664753679245211, 0.6647217589996, 0.6581087806752437]",False
spline_logistic__symptoms_diet_labels,5,2,"{""C"": 0.01}",0.6602531722875944,"[0.6546260354460413, 0.6677633454509219, 0.65939605843775]",True
spline_logistic__symptoms_diet_labels,5,3,"{""C"": 0.1}",0.6905942933539729,"[0.6757450018750948, 0.7022052730345464, 0.6956829623415768]",False
spline_logistic__symptoms_diet_labels,5,4,"{""C"": 1.0}",0.7241646689188315,"[0.7030749657359865, 0.7349758020876462, 0.7364782365573845]",False
spline_logistic__symptoms_diet_labels,5,5,"{""C"": 10.0}",0.7354581992535374,"[0.713682459298658, 0.746963825952734, 0.747865300035212]",False
random_forest__context_diet_labels,1,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.6676195861719127,"[0.6744392042374875, 0.6687823498622337, 0.6591655923967942]",True
random_forest__context_diet_labels,1,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 20}",0.6691129729036255,"[0.6731959089537846, 0.6701333930902285, 0.6637282762799119]",False
random_forest__context_diet_labels,1,2,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.6720617143977132,"[0.6755055824120006, 0.672286473813912, 0.6681537901992632]",False
random_forest__context_diet_labels,1,3,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 100}",0.6754149801391699,"[0.6790784055214422, 0.6742507989700821, 0.6726567871406349]",False
random_forest__context_diet_labels,1,4,"{""max_features"": 0.7, ""min_samples_leaf"": 5}",0.675700640965448,"[0.6848057863447194, 0.6658294720979661, 0.6758012089476559]",False
random_forest__context_diet_labels,1,5,"{""max_features"": 0.7, ""min_samples_leaf"": 20}",0.6733466067407214,"[0.6767768762297511, 0.6724959524001808, 0.6705252734893931]",False
random_forest__context_diet_labels,1,6,"{""max_features"": 0.7, ""min_samples_leaf"": 50}",0.6711554516571482,"[0.6746763230450764, 0.6679207213910773, 0.6706138097218596]",False
random_forest__context_diet_labels,1,7,"{""max_features"": 0.7, ""min_samples_leaf"": 100}",0.6732511032170061,"[0.6785118378720033, 0.6672188154560721, 0.6736371415288833]",False
random_forest__context_diet_labels,2,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.67368541356673,"[0.6888700831794359, 0.6586939012784293, 0.6723704581077306]",True
random_forest__context_diet_labels,2,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 20}",0.6747134801139018,"[0.6838929183957847, 0.6651015431349513, 0.6743808375007716]",False
random_forest__context_diet_labels,2,2,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.6762207698257106,"[0.6826219986039617, 0.6666052796590335, 0.6784401624222641]",False
random_forest__context_diet_labels,2,3,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 100}",0.6786110629297675,"[0.6831493260583555, 0.6698137774528844, 0.6818511327535332]",False
