encoded_column,feature,mdi,training_constant,mdi_scaled,rank,model,fold,test_weight_sum,representation
numeric__age,age,0.12098869821986565,False,100.0,1.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
numeric__teeth_remaining,teeth_remaining,0.11147431720042385,False,92.13614068137846,2.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
numeric__fruit_days,fruit_days,0.037561866785526865,False,31.045764883979405,6.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
numeric__fruit_portions,fruit_portions,0.02890653039667425,False,23.891926123664962,8.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
numeric__vegetable_days,vegetable_days,0.03692807894797262,False,30.52192435434374,7.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
numeric__vegetable_portions,vegetable_portions,0.024185002441008033,False,19.989472402668596,9.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
numeric__water,water,0.04336619485352422,False,35.84317832291855,4.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
numeric__soda_frequency,soda_frequency,0.05250639048395234,False,43.397764631317514,3.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
numeric__juice_frequency,juice_frequency,0.042695632122711116,False,35.28894248049752,5.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
numeric_missing__missingindicator_age,age,0.0,True,0.0,89.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
numeric_missing__missingindicator_teeth_remaining,teeth_remaining,0.0,True,0.0,89.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
numeric_missing__missingindicator_fruit_days,fruit_days,0.0,True,0.0,89.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
numeric_missing__missingindicator_fruit_portions,fruit_portions,0.0,True,0.0,89.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
numeric_missing__missingindicator_vegetable_days,vegetable_days,0.0,True,0.0,89.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
numeric_missing__missingindicator_vegetable_portions,vegetable_portions,0.0,True,0.0,89.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
numeric_missing__missingindicator_water,water,0.0,True,0.0,89.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
numeric_missing__missingindicator_soda_frequency,soda_frequency,0.0,True,0.0,89.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
numeric_missing__missingindicator_juice_frequency,juice_frequency,0.0,True,0.0,89.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__sex_Female,sex,0.02090149439296269,False,17.275575901295866,11.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__sex_Male,sex,0.02144786294753612,False,17.72716234086607,10.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__region_01 Arica and Parinacota,region,0.0,False,0.0,89.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__region_02 Tarapaca,region,0.00043648191018451295,False,0.36076254774749295,83.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__region_03 Antofagasta,region,0.0013629560060423364,False,1.1265151424024056,76.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__region_04 Atacama,region,0.00010078049336977568,False,0.08329744418493801,88.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__region_05 Coquimbo,region,0.0003472657890883584,False,0.2870233287883573,84.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__region_06 Valparaiso,region,0.012965363162522784,False,10.716177091980601,21.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__region_07 Metropolitan,region,0.012820298306011581,False,10.596277581823392,22.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__region_08 O'Higgins,region,0.011663458015966263,False,9.640121918471218,24.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__region_09 Maule,region,0.0010246625694535407,False,0.8469076736336824,81.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__region_10 Biobio,region,0.009050909479158169,False,7.480789207856822,32.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__region_11 La Araucania,region,0.0012067198998673002,False,0.9973823320872494,80.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__region_12 Los Rios,region,0.0003084479177721213,False,0.25493944666765245,85.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__region_13 Los Lagos,region,0.0007104995465562887,False,0.5872445583844035,82.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__region_14 Aysen,region,0.00016456185731336727,False,0.13601423912696264,86.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__region_15 Magallanes and Antarctica,region,0.0,False,0.0,89.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__rural_Rural,rural,0.0027026093028616944,False,2.233770048463867,61.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__rural_Urban,rural,0.0013423367202802497,False,1.1094728185610363,77.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__education_High,education,0.020187763767299555,False,16.68566078016107,12.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__education_Intermediate,education,0.014065428481078305,False,11.625406908270085,20.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__education_Low,education,0.005832250016127237,False,4.820491584700442,42.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__indigenous_No,indigenous,0.0030053945506141283,False,2.4840291653957642,59.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__indigenous_Yes,indigenous,0.0023391724907148117,False,1.9333809894077636,67.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__born_chile_No,born_chile,0.00015867930952196064,False,0.1311521752499577,87.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__born_chile_Yes,born_chile,0.0,False,0.0,89.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__fish_Less than once/month or never,fish,0.008826688899965367,False,7.295465634257131,33.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__fish_Less than three times/month,fish,0.00994400732389418,False,8.218955547255762,27.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__fish_More than once/week,fish,0.002012963495008835,False,1.6637615947820144,71.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__fish_Once/week,fish,0.01173505132573945,False,9.699295470072776,23.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__dairy_frequency_At least once/month,dairy_frequency,0.004746809550810035,False,3.923349553016876,49.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__dairy_frequency_At least once/week,dairy_frequency,0.006300683402903078,False,5.207662778099502,40.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__dairy_frequency_At least three times/day,dairy_frequency,0.0012223368417521457,False,1.0102901012546353,79.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__dairy_frequency_Every other day,dairy_frequency,0.004809179934388368,False,3.9749001395559516,47.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__dairy_frequency_Less than three times/day,dairy_frequency,0.0023574186856768096,False,1.948461897980596,66.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__dairy_frequency_Never,dairy_frequency,0.007604241631597942,False,6.285084262812053,36.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__dairy_frequency_Once/day,dairy_frequency,0.015784369705306524,False,13.046152192349833,16.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__dairy_type_Full fat,dairy_type,0.010073331216567062,False,8.325844781188893,26.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__dairy_type_No dairy,dairy_type,0.008254862128255947,False,6.822837380442652,34.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__dairy_type_Reduced fat,dairy_type,0.014262838833024677,False,11.788571199522833,19.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__wholegrain_At least once/month,wholegrain,0.002403910278353829,False,1.9868882909917291,63.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__wholegrain_At least once/week,wholegrain,0.002529201208391413,False,2.0904441866092687,62.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__wholegrain_Daily,wholegrain,0.008169785983848255,False,6.752519949426833,35.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__wholegrain_Every other day,wholegrain,0.0021096532941701856,False,1.743677984150583,70.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__wholegrain_More than once/day,wholegrain,0.0013001246728201767,False,1.0745835701592032,78.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__wholegrain_Never,wholegrain,0.017683301976431833,False,14.61566430303846,13.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__legumes_At least once/week,legumes,0.014647942590097822,False,12.106868497319457,18.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__legumes_At least twice/week,legumes,0.009072652272845884,False,7.49876013737968,31.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__legumes_Less than once/month or never,legumes,0.0037750687746473882,False,3.120182984188472,53.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__legumes_One to three times/month,legumes,0.004040785897577722,False,3.3398044255626584,51.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_ingredients_Almost always,label_ingredients,0.004910777984065348,False,4.058873313225736,46.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_ingredients_Always,label_ingredients,0.005035223821372707,False,4.161730719858222,45.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_ingredients_Never,label_ingredients,0.005470233116758824,False,4.521276116896548,44.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_ingredients_Rarely,label_ingredients,0.003347769855199145,False,2.7670103939092225,56.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_ingredients_Sometimes,label_ingredients,0.0017247108343734802,False,1.425514002340338,74.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_nutrition_Almost always,label_nutrition,0.010572839852551537,False,8.738700397733131,25.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_nutrition_Always,label_nutrition,0.004797951460602141,False,3.965619542317172,48.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_nutrition_Never,label_nutrition,0.006394529739791617,False,5.285228979132592,39.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_nutrition_Rarely,label_nutrition,0.0037263418713868123,False,3.0799090544929664,55.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_nutrition_Sometimes,label_nutrition,0.0023587243513035682,False,1.9495410612792918,65.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_warnings_Almost always,label_warnings,0.0029139596072133875,False,2.4084560377019844,60.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_warnings_Always,label_warnings,0.006737691124601676,False,5.568859921409905,37.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_warnings_Never,label_warnings,0.015825138579820843,False,13.079848624425027,15.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_warnings_Rarely,label_warnings,0.0019872181135048893,False,1.6424824324447518,72.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_warnings_Sometimes,label_warnings,0.0017828064501971455,False,1.473531392954866,73.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_health_Almost always,label_health,0.003998236426005781,False,3.3046362882093505,52.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_health_Always,label_health,0.00588862378914145,False,4.867085831802571,41.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_health_Never,label_health,0.009876708700147223,False,8.163331654497895,28.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_health_Rarely,label_health,0.0037565655433704223,False,3.104889629065879,54.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_health_Sometimes,label_health,0.0016454336556899058,False,1.3599895526603285,75.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_brand_Almost always,label_brand,0.016118795156182798,False,13.322562680103442,14.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_brand_Always,label_brand,0.009809869838148794,False,8.108087765620798,29.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_brand_Never,label_brand,0.009792180085147494,False,8.09346676939423,30.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_brand_Rarely,label_brand,0.0032635542587505133,False,2.697404225987991,57.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_brand_Sometimes,label_brand,0.00301587035872233,False,2.4926876667784015,58.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_discounts_Almost always,label_discounts,0.004081818148374725,False,3.3737185443197983,50.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_discounts_Always,label_discounts,0.015627059598470872,False,12.916131695270195,17.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_discounts_Never,label_discounts,0.00649616939731153,False,5.369236542661549,38.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_discounts_Rarely,label_discounts,0.0021231890444328634,False,1.7548655995740337,69.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__label_discounts_Sometimes,label_discounts,0.005785436908639704,False,4.781799452148968,43.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__oil_Butter,oil,0.0,False,0.0,89.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__oil_Lard,oil,0.0,False,0.0,89.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__oil_Margarine,oil,0.0,False,0.0,89.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__oil_None,oil,0.0,False,0.0,89.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__oil_Olive oil,oil,0.002324475542099128,False,1.9212336162795929,68.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__oil_Other,oil,0.0,False,0.0,89.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
categorical__oil_Vegetable oil,oil,0.0023847784785845103,False,1.9710754092508647,64.0,rf_complete_modern,1,2854394.5302591324,"Modern coding, complete cohort"
numeric__age,age,0.10274075345475041,False,100.0,1.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
numeric__teeth_remaining,teeth_remaining,0.08841813600701165,False,86.05945842703323,2.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
numeric__fruit_days,fruit_days,0.036591196900886296,False,35.61507548900931,6.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
numeric__fruit_portions,fruit_portions,0.03582046024888644,False,34.86489931637757,7.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
numeric__vegetable_days,vegetable_days,0.02955040209499354,False,28.762103742998413,9.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
numeric__vegetable_portions,vegetable_portions,0.029749491115291474,False,28.955881784917892,8.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
numeric__water,water,0.050223474240152895,False,48.883692742503165,4.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
numeric__soda_frequency,soda_frequency,0.050912055383018844,False,49.55390501924028,3.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
numeric__juice_frequency,juice_frequency,0.03963829783050386,False,38.58089073481592,5.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
numeric_missing__missingindicator_age,age,0.0,True,0.0,92.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
numeric_missing__missingindicator_teeth_remaining,teeth_remaining,0.0,True,0.0,92.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
numeric_missing__missingindicator_fruit_days,fruit_days,0.0,True,0.0,92.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
numeric_missing__missingindicator_fruit_portions,fruit_portions,0.0,True,0.0,92.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
numeric_missing__missingindicator_vegetable_days,vegetable_days,0.0,True,0.0,92.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
numeric_missing__missingindicator_vegetable_portions,vegetable_portions,0.0,True,0.0,92.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
numeric_missing__missingindicator_water,water,0.0,True,0.0,92.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
numeric_missing__missingindicator_soda_frequency,soda_frequency,0.0,True,0.0,92.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
numeric_missing__missingindicator_juice_frequency,juice_frequency,0.0,True,0.0,92.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__sex_Female,sex,0.013999068215193543,False,13.625623469229359,19.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__sex_Male,sex,0.014708287582399926,False,14.315923416775236,14.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__region_01 Arica and Parinacota,region,0.00022411233929412768,False,0.21813382884410354,89.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__region_02 Tarapaca,region,0.000661532660983827,False,0.6438853509821518,86.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__region_03 Antofagasta,region,0.0017228058241269394,False,1.676847566516734,84.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__region_04 Atacama,region,0.00035817945572490315,False,0.3486245172249533,88.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__region_05 Coquimbo,region,0.0022371065523513747,False,2.1774286026982006,80.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__region_06 Valparaiso,region,0.008145981453298808,False,7.9286759921285785,35.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__region_07 Metropolitan,region,0.017617223128251085,False,17.147259033884886,10.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__region_08 O'Higgins,region,0.01633988750400485,False,15.903998125925117,11.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__region_09 Maule,region,0.003190044756184016,False,3.1049458456512014,76.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__region_10 Biobio,region,0.00525967060828229,False,5.119361530279979,48.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__region_11 La Araucania,region,0.0023142034747156547,False,2.2524688567082465,79.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__region_12 Los Rios,region,0.0005527167372792648,False,0.5379722444051329,87.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__region_13 Los Lagos,region,0.0016331757169471073,False,1.5896084679449023,85.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__region_14 Aysen,region,0.00012011018796490894,False,0.11690608052413053,90.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__region_15 Magallanes and Antarctica,region,6.336665361015259e-05,False,0.0616762593998893,91.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__rural_Rural,rural,0.0036650850093611805,False,3.567313734929319,71.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__rural_Urban,rural,0.004855583599337449,False,4.726054108096422,53.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__education_High,education,0.012484655449743807,False,12.151609784760204,22.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__education_Intermediate,education,0.014340377577728294,False,13.957827926621302,17.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__education_Low,education,0.00547422015516165,False,5.328187667586683,45.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__indigenous_No,indigenous,0.003917536115750709,False,3.813030354576959,66.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__indigenous_Yes,indigenous,0.004226983530311212,False,4.114222826069581,60.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__born_chile_No,born_chile,0.0018525028180690324,False,1.8030847115452788,83.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__born_chile_Yes,born_chile,0.0021494594863194962,False,2.0921196448750705,81.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__fish_Less than once/month or never,fish,0.012874577385642438,False,12.53113000705482,21.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__fish_Less than three times/month,fish,0.010429847492655247,False,10.151616707043921,28.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__fish_More than once/week,fish,0.005402805944179717,False,5.258678530675997,46.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__fish_Once/week,fish,0.014859124302965689,False,14.462736356620178,13.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__dairy_frequency_At least once/month,dairy_frequency,0.00414607599472215,False,4.035473612278097,63.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__dairy_frequency_At least once/week,dairy_frequency,0.008064449851552195,False,7.849319360018106,36.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__dairy_frequency_At least three times/day,dairy_frequency,0.0024689757565705874,False,2.403112371234445,78.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__dairy_frequency_Every other day,dairy_frequency,0.008644189682732258,False,8.413593819456828,32.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__dairy_frequency_Less than three times/day,dairy_frequency,0.005932274539940806,False,5.774022810289714,42.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__dairy_frequency_Never,dairy_frequency,0.003914528539333186,False,3.810103009471546,67.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__dairy_frequency_Once/day,dairy_frequency,0.014534449768047013,False,14.146722969525765,15.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__dairy_type_Full fat,dairy_type,0.012334794546663917,False,12.00574663110337,23.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__dairy_type_No dairy,dairy_type,0.0038362768594031697,False,3.733938802670706,69.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__dairy_type_Reduced fat,dairy_type,0.014530916966483955,False,14.143284410390988,16.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__wholegrain_At least once/month,wholegrain,0.004160754970798761,False,4.049761006114542,62.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__wholegrain_At least once/week,wholegrain,0.004492131003418989,False,4.372297119075962,57.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__wholegrain_Daily,wholegrain,0.008309302474256,False,8.087640196171643,33.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__wholegrain_Every other day,wholegrain,0.0035839174690134156,False,3.488311452370127,73.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__wholegrain_More than once/day,wholegrain,0.0018879494106357323,False,1.8375857166233773,82.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__wholegrain_Never,wholegrain,0.015531678003722644,False,15.117348745707984,12.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__legumes_At least once/week,legumes,0.01406188287364445,False,13.686762458713769,18.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__legumes_At least twice/week,legumes,0.011020115949073477,False,10.726138925900528,25.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__legumes_Less than once/month or never,legumes,0.005845049200761014,False,5.689124329164395,43.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__legumes_One to three times/month,legumes,0.0065056336715783895,False,6.33208678428043,39.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_ingredients_Almost always,label_ingredients,0.004191997214428499,False,4.080169819150449,61.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_ingredients_Always,label_ingredients,0.00534683950816895,False,5.204205077709336,47.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_ingredients_Never,label_ingredients,0.008750549392493607,False,8.51711623503673,31.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_ingredients_Rarely,label_ingredients,0.0038981900861511805,False,3.794200407405072,68.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_ingredients_Sometimes,label_ingredients,0.003356881771262461,False,3.267332249749283,74.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_nutrition_Almost always,label_nutrition,0.004889044910833639,False,4.758622792256333,52.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_nutrition_Always,label_nutrition,0.0056588037276823966,False,5.5078472148587805,44.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_nutrition_Never,label_nutrition,0.007772323179833884,False,7.564985576300069,37.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_nutrition_Rarely,label_nutrition,0.004402276471990885,False,4.284839583086917,59.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_nutrition_Sometimes,label_nutrition,0.004021088104868411,False,3.913819949392719,64.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_warnings_Almost always,label_warnings,0.004411016718934881,False,4.293346671705695,58.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_warnings_Always,label_warnings,0.010731198619082222,False,10.444928870225299,26.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_warnings_Never,label_warnings,0.011306917621005637,False,11.00528976165771,24.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
