model,fold,candidate,params,inner_weighted_log_loss,inner_fold_log_losses,selected
spline_base,2,0,"{""C"": 0.1}",0.6669710103414962,"[0.6777029704444009, 0.6600835381960796, 0.6629209388701437]",True
spline_base,2,1,"{""C"": 1.0}",0.6683274455286414,"[0.6735883978652624, 0.66430014234451, 0.6668899169664327]",False
spline_base,2,2,"{""C"": 10.0}",0.6689397524482219,"[0.6729186850179082, 0.6664942740583525, 0.6673471960571511]",False
spline_base,3,0,"{""C"": 0.1}",0.6631911720609084,"[0.6667477712667613, 0.6703619051338453, 0.6511368839169451]",True
spline_base,3,1,"{""C"": 1.0}",0.6648176297477442,"[0.6693677810322067, 0.6720643553890733, 0.6515149184136622]",False
spline_base,3,2,"{""C"": 10.0}",0.6653453389378392,"[0.6698876510244832, 0.6727373947228068, 0.6518920236409057]",False
spline_base,4,0,"{""C"": 0.1}",0.6699633367794834,"[0.6766665208872522, 0.6684907111657076, 0.6648056377551781]",True
spline_base,4,1,"{""C"": 1.0}",0.6730163880592348,"[0.6843274815344449, 0.6699368003822159, 0.6648819140562167]",False
spline_base,4,2,"{""C"": 10.0}",0.6743177721880101,"[0.687426416358218, 0.6705279757259586, 0.6651017546357535]",False
spline_base,5,0,"{""C"": 0.1}",0.6684950335077959,"[0.6792918475205004, 0.663172693631592, 0.6620009232671602]",True
spline_base,5,1,"{""C"": 1.0}",0.6718119812607174,"[0.6840619200374953, 0.6665611870167063, 0.6637382296875721]",False
spline_base,5,2,"{""C"": 10.0}",0.6730119871197253,"[0.6855020033723971, 0.6682010943835759, 0.6642938697552024]",False
spline_no_water,1,0,"{""C"": 0.1}",0.6928817404218677,"[0.7076948769215395, 0.6791119236213421, 0.6907629655848355]",True
spline_no_water,1,1,"{""C"": 1.0}",0.7029660523711766,"[0.7168601880437266, 0.6873235163251169, 0.7036971753972465]",False
spline_no_water,1,2,"{""C"": 10.0}",0.7051063689597931,"[0.7186511829927018, 0.6889671005732352, 0.7067063338196212]",False
spline_no_water,2,0,"{""C"": 0.1}",0.7048493270068161,"[0.7257596958941015, 0.6987567796274502, 0.6907914018629205]",True
spline_no_water,2,1,"{""C"": 1.0}",0.7210006281953423,"[0.7363375709104175, 0.7230681797699583, 0.7051886794045351]",False
spline_no_water,2,2,"{""C"": 10.0}",0.7252449938871097,"[0.7384644850989237, 0.7296201341327837, 0.7094337184482749]",False
spline_no_water,3,0,"{""C"": 0.1}",0.7007687758670075,"[0.7001330473483656, 0.7215122173398145, 0.6787060854412119]",True
spline_no_water,3,1,"{""C"": 1.0}",0.7126267587271112,"[0.7102004490390668, 0.7394509750466208, 0.6859773994668621]",False
spline_no_water,3,2,"{""C"": 10.0}",0.715767377028553,"[0.7116312085759486, 0.7447386455774438, 0.6887619537341194]",False
spline_no_water,4,0,"{""C"": 0.1}",0.6960131749142066,"[0.705508743118041, 0.685349890489533, 0.6969103362164365]",True
spline_no_water,4,1,"{""C"": 1.0}",0.7091909429337749,"[0.7217904159869474, 0.6950104901433056, 0.7104115536114436]",False
spline_no_water,4,2,"{""C"": 10.0}",0.7127772103190495,"[0.7255826727426833, 0.6968225352357893, 0.7154929501864109]",False
spline_no_water,5,0,"{""C"": 0.1}",0.6937332266031956,"[0.6918780034981392, 0.7002551948632131, 0.6898271477471429]",True
spline_no_water,5,1,"{""C"": 1.0}",0.7071807756537207,"[0.7033183442437981, 0.7156631846461387, 0.7036124004361789]",False
spline_no_water,5,2,"{""C"": 10.0}",0.7103380759753961,"[0.7062558345486405, 0.7200604448548108, 0.7058884581683612]",False
rf_no_water,1,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.678082478877079,"[0.6887996907029913, 0.6737335172871391, 0.6709537290095017]",False
rf_no_water,1,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 20}",0.6766909936103983,"[0.6848068449731094, 0.6723269194377649, 0.6723599565347405]",True
rf_no_water,1,2,"{""max_features"": 0.7, ""min_samples_leaf"": 5}",0.6878013705394277,"[0.7044755076908644, 0.6763586615212169, 0.6813720856208257]",False
rf_no_water,1,3,"{""max_features"": 0.7, ""min_samples_leaf"": 20}",0.6803957332334419,"[0.6899714533992168, 0.6741162783197283, 0.6764124703872166]",False
