model,fpr,tpr
logistic,0.02634935778296482,0.029230189432568072
logistic,0.02634935778296482,0.029335977796359172
logistic,0.02634935778296482,0.029434592017790227
logistic,0.02634935778296482,0.02970199595881201
logistic,0.02634935778296482,0.02980555470256488
logistic,0.0266446234198903,0.02980555470256488
logistic,0.0266446234198903,0.02981620106963043
logistic,0.0266446234198903,0.029920582748048808
logistic,0.0266446234198903,0.02998019313566258
logistic,0.026736187740298168,0.02998019313566258
logistic,0.026967948407839684,0.02998019313566258
logistic,0.026967948407839684,0.030108895593077688
logistic,0.027025326910240035,0.030108895593077688
logistic,0.027025326910240035,0.030130479807862723
logistic,0.027025326910240035,0.030308448072189846
logistic,0.027025326910240035,0.03048017808984694
logistic,0.027025326910240035,0.030603384271220457
logistic,0.027025326910240035,0.030658778043687628
logistic,0.027025326910240035,0.030804584461595477
logistic,0.027025326910240035,0.030993450258611877
logistic,0.027025326910240035,0.031820190169090865
logistic,0.027025326910240035,0.03187453728301711
logistic,0.027025326910240035,0.03195125072432642
logistic,0.027025326910240035,0.03214529875407745
logistic,0.027025326910240035,0.032212432364545275
logistic,0.027025326910240035,0.03235146364706052
logistic,0.027025326910240035,0.03245455169828752
logistic,0.027025326910240035,0.032659729983755964
logistic,0.027025326910240035,0.03268539275583571
logistic,0.027025326910240035,0.032734859446668284
logistic,0.02706143093183005,0.032734859446668284
logistic,0.02706143093183005,0.032793161742865465
logistic,0.02706143093183005,0.03283464485337746
logistic,0.02717517556745705,0.03283464485337746
logistic,0.027271804864168914,0.03283464485337746
logistic,0.028143088881125367,0.03283464485337746
logistic,0.028143088881125367,0.033034437994041585
logistic,0.028143088881125367,0.03342717109064551
logistic,0.028143088881125367,0.03383673839176349
logistic,0.028143088881125367,0.0355982886207648
logistic,0.028143088881125367,0.03560854818720354
logistic,0.028891197108859554,0.03560854818720354
logistic,0.028931769161480776,0.03560854818720354
logistic,0.029043068439409316,0.03560854818720354
logistic,0.029043068439409316,0.03577795588099996
logistic,0.029152330603530646,0.03577795588099996
logistic,0.029183969697706542,0.03577795588099996
logistic,0.029183969697706542,0.0359829270766544
logistic,0.029183969697706542,0.03603227624009078
logistic,0.029312787740886578,0.03603227624009078
logistic,0.029312787740886578,0.03603921807183326
logistic,0.029312787740886578,0.037302342288942844
logistic,0.029368334928792622,0.037302342288942844
logistic,0.029368334928792622,0.03756736404129495
logistic,0.02950320304072771,0.03756736404129495
logistic,0.02950320304072771,0.03772659725983148
logistic,0.02950320304072771,0.03852832647246472
logistic,0.02950320304072771,0.038593703017593024
logistic,0.02950320304072771,0.03896347264060674
logistic,0.02950320304072771,0.039153283449863734
logistic,0.029513923173064584,0.039153283449863734
logistic,0.029513923173064584,0.03935660924577857
logistic,0.029513923173064584,0.03993777551616326
logistic,0.029513923173064584,0.041548304368858306
logistic,0.02972139772729028,0.041548304368858306
logistic,0.029790842883243913,0.041548304368858306
logistic,0.029790842883243913,0.04159802226680868
logistic,0.029790842883243913,0.04172322833276527
logistic,0.029790842883243913,0.042004245145965714
logistic,0.030179271722676943,0.042004245145965714
logistic,0.030179271722676943,0.04248638527418798
logistic,0.030179271722676943,0.04249451462317294
logistic,0.030179271722676943,0.0428317871276899
logistic,0.030179271722676943,0.04306300696131678
logistic,0.030179271722676943,0.04318975595892766
logistic,0.030179271722676943,0.043424567988758114
logistic,0.030179271722676943,0.04351146162948472
logistic,0.030179271722676943,0.043641177060353135
logistic,0.030179271722676943,0.04371226184942025
logistic,0.03032082062272273,0.04371226184942025
logistic,0.03032082062272273,0.044578795648886574
logistic,0.03032082062272273,0.04523083880888401
logistic,0.03051039501543439,0.04523083880888401
logistic,0.03051039501543439,0.04547131249189815
logistic,0.03051039501543439,0.04551240053029489
logistic,0.03051039501543439,0.0456460494450723
logistic,0.03051039501543439,0.04640954789280335
logistic,0.031189545425800175,0.04640954789280335
logistic,0.031189545425800175,0.046516493337937316
logistic,0.031213843231926313,0.046516493337937316
logistic,0.031213843231926313,0.047422319049361186
logistic,0.031213843231926313,0.047503533759178596
logistic,0.03176329230920223,0.047503533759178596
logistic,0.03176329230920223,0.047517696587675406
logistic,0.035147559466237856,0.047517696587675406
logistic,0.035147559466237856,0.04766424494382609
logistic,0.035147559466237856,0.04767498776031284
logistic,0.035147559466237856,0.04801301050998284
logistic,0.035497184324946036,0.04801301050998284
logistic,0.035497184324946036,0.048056937876195326
logistic,0.03598687184851609,0.048056937876195326
logistic,0.03598687184851609,0.04815039191139904
logistic,0.03598687184851609,0.048356211707318734
logistic,0.03598687184851609,0.04857600801729316
logistic,0.03598687184851609,0.04867073338219244
logistic,0.03611070826689321,0.04867073338219244
logistic,0.037534337940375896,0.04867073338219244
logistic,0.03815143598142671,0.04867073338219244
logistic,0.03815143598142671,0.04896099732476506
logistic,0.03815143598142671,0.0490143404036677
logistic,0.03826730469065209,0.0490143404036677
logistic,0.03826730469065209,0.04912439184786628
logistic,0.03826730469065209,0.049307151094315334
logistic,0.03826730469065209,0.049362070494441156
logistic,0.03826730469065209,0.0498235703635383
logistic,0.03826730469065209,0.05012195561435495
logistic,0.03829234224013135,0.05012195561435495
logistic,0.03829234224013135,0.05023161964563619
logistic,0.03970167231849906,0.05023161964563619
logistic,0.03990260744181638,0.05023161964563619
logistic,0.03990260744181638,0.050348626499752296
logistic,0.03990260744181638,0.05042710616343371
logistic,0.040030386043894896,0.05042710616343371
logistic,0.040030386043894896,0.05081546950141492
logistic,0.040030386043894896,0.05093301351143491
logistic,0.040030386043894896,0.05121535457242554
logistic,0.040030386043894896,0.051469076611330676
logistic,0.040030386043894896,0.05182368244745738
logistic,0.040030386043894896,0.05217164414800346
logistic,0.040030386043894896,0.052372175826420855
